,Cancelled,Arrival,Arrival month,Departure,Length of the stay,Creation date,Lead time,Cancellation date,Cxl time,Cancellation lead time,Stay type,Room type,Meal,N of pax,Non Refundable,VIP,Country,Market channel,Channel
7673,0,2019-01-15,1,2019-01-16,1,2019-01-10,5,0,0.0,0.0,L-L,Double Deluxe,RO,2,1,1,Spain,Direct / Walk-in,WEB
7674,0,2019-01-14,1,2019-01-15,1,2019-01-10,4,0,0.0,0.0,L-L,Double Deluxe,RO,1,1,0,Other,OTA,XML
7675,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard,BB,2,0,1,Spain,Direct / Walk-in,EMAIL
7676,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard City View,RO,2,1,0,Other,OTA,XML
7677,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard City View,RO,1,1,0,Other,OTA,XML
7678,0,2019-01-15,1,2019-01-16,1,2019-01-10,5,0,0.0,0.0,L-L,Double Standard City View,RO,2,1,0,Other,OTA,XML
7679,0,2019-01-15,1,2019-01-16,1,2019-01-10,5,0,0.0,0.0,L-L,Double Standard City View,RO,2,1,0,Other,OTA,XML
7680,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,United Kingdom,Hotel deal apps,XML
7681,0,2019-01-14,1,2019-01-16,2,2019-01-10,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
7682,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
7683,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
7684,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7685,0,2019-01-11,1,2019-01-12,1,2019-01-10,1,0,0.0,0.0,W-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
7686,0,2019-01-12,1,2019-01-13,1,2019-01-10,2,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7687,0,2019-01-10,1,2019-01-11,1,2019-01-10,0,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
7688,0,2019-01-14,1,2019-01-16,2,2019-01-11,3,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
7689,0,2019-01-15,1,2019-01-16,1,2019-01-11,4,0,0.0,0.0,L-L,Double Standard,BB,1,1,0,United Kingdom,TTOO,EMAIL
7690,0,2019-01-15,1,2019-01-16,1,2019-01-11,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,TTOO,EMAIL
7691,0,2019-01-15,1,2019-01-16,1,2019-01-11,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,TTOO,EMAIL
7692,0,2019-01-11,1,2019-01-12,1,2019-01-11,0,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
7693,0,2019-01-12,1,2019-01-13,1,2019-01-11,1,0,0.0,0.0,W-W,Double Deluxe,BB,2,1,0,Other,OTA,XML
7694,0,2019-01-13,1,2019-01-15,2,2019-01-11,2,0,0.0,0.0,L-W,Double Standard,BB,1,1,0,United Kingdom,TTOO,EMAIL
7695,0,2019-01-15,1,2019-01-16,1,2019-01-11,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
7696,0,2019-01-15,1,2019-01-16,1,2019-01-11,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
7697,0,2019-01-15,1,2019-01-16,1,2019-01-11,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,EMAIL
7698,0,2019-01-15,1,2019-01-16,1,2019-01-11,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,EMAIL
7699,0,2019-01-11,1,2019-01-13,2,2019-01-11,0,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,Other,OTA,XML
7700,0,2019-01-12,1,2019-01-15,3,2019-01-11,1,0,0.0,0.0,L-W,Double Deluxe,BB,1,1,0,Other,Travel agency,XML
7701,0,2019-01-12,1,2019-01-15,3,2019-01-11,1,0,0.0,0.0,L-W,Double Deluxe,BB,1,1,0,Other,Travel agency,XML
7702,0,2019-01-11,1,2019-01-12,1,2019-01-11,0,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7703,0,2019-01-11,1,2019-01-12,1,2019-01-11,0,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,EMAIL
7704,0,2019-01-12,1,2019-01-13,1,2019-01-12,0,0,0.0,0.0,W-W,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,EMAIL
7705,0,2019-01-12,1,2019-01-13,1,2019-01-12,0,0,0.0,0.0,W-W,Triple Standard,RO,3,1,0,Other,OTA,XML
7706,0,2019-01-13,1,2019-01-14,1,2019-01-12,1,0,0.0,0.0,L-W,Double Standard,RO,1,1,0,Other,OTA,XML
7707,0,2019-01-12,1,2019-01-13,1,2019-01-12,0,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,United States,OTA,XML
7708,0,2019-01-13,1,2019-01-15,2,2019-01-12,1,0,0.0,0.0,L-W,Double Standard City View,BB,2,1,0,Other,OTA,XML
7709,0,2019-01-12,1,2019-01-13,1,2019-01-12,0,0,0.0,0.0,W-W,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,EMAIL
7710,0,2019-01-14,1,2019-01-15,1,2019-01-13,1,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
7711,0,2019-01-13,1,2019-01-15,2,2019-01-13,0,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
7712,0,2019-01-13,1,2019-01-14,1,2019-01-13,0,0,0.0,0.0,L-W,Triple Standard,BB,2,0,0,Spain,Direct / Walk-in,EMAIL
7713,0,2019-01-15,1,2019-01-16,1,2019-01-14,1,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7714,0,2019-01-14,1,2019-01-15,1,2019-01-14,0,0,0.0,0.0,L-L,Double Standard City View,RO,1,1,0,Spain,Direct / Walk-in,WEB
7715,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
7716,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
7717,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
7718,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
7719,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Other,OTA,XML
7720,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,United Kingdom,Hotel deal apps,EMAIL
7721,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Spain,Direct / Walk-in,EMAIL
7722,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Spain,Direct / Walk-in,EMAIL
7723,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Spain,Direct / Walk-in,EMAIL
7724,0,2019-01-15,1,2019-01-16,1,2019-01-15,0,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
7725,0,2019-01-21,1,2019-01-28,7,2018-05-29,237,0,0.0,0.0,L-W-L,Double Standard,BB,1,0,0,Spain,Direct / Walk-in,WEB
7726,0,2019-01-26,1,2019-01-27,1,2018-05-31,240,0,0.0,0.0,W-W,Junior Suite,RO,2,0,0,Spain,Direct / Walk-in,WEB
7727,0,2019-01-21,1,2019-01-22,1,2018-06-04,231,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
7728,0,2019-01-22,1,2019-01-24,2,2018-06-05,231,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United States,GDS,GDS
7729,0,2019-01-21,1,2019-01-23,2,2018-07-25,180,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7730,0,2019-01-21,1,2019-01-27,6,2018-08-06,168,0,0.0,0.0,W-L,Double Standard,BB,1,1,0,United States,OTA,XML
7731,0,2019-01-21,1,2019-01-27,6,2018-08-06,168,0,0.0,0.0,W-L,Double Standard,BB,1,1,0,United States,OTA,XML
7732,0,2019-01-19,1,2019-01-21,2,2018-08-13,159,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7733,0,2019-01-29,1,2019-01-31,2,2018-08-14,168,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7734,0,2019-01-24,1,2019-01-25,1,2018-08-15,162,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
7735,0,2019-01-18,1,2019-01-20,2,2018-08-18,153,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7736,0,2019-01-18,1,2019-01-20,2,2018-08-18,153,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7737,0,2019-01-25,1,2019-01-28,3,2018-08-21,157,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
7738,0,2019-01-22,1,2019-01-25,3,2018-08-21,154,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
7739,0,2019-01-18,1,2019-01-20,2,2018-08-21,150,0,0.0,0.0,W-L,Double Standard,BB,2,1,0,United States,OTA,XML
7740,0,2019-01-25,1,2019-01-26,1,2018-08-22,156,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7741,0,2019-01-16,1,2019-01-19,3,2018-08-28,141,0,0.0,0.0,W-L,Triple Standard,BB,3,0,0,United Kingdom,TTOO,EMAIL
7742,0,2019-01-16,1,2019-01-19,3,2018-08-28,141,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,OTA,EMAIL
7743,0,2019-01-19,1,2019-01-21,2,2018-08-29,143,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
7744,0,2019-01-18,1,2019-01-20,2,2018-09-06,134,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
7745,0,2019-01-17,1,2019-01-20,3,2018-09-08,131,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
7746,0,2019-01-16,1,2019-01-19,3,2018-09-10,128,0,0.0,0.0,W-L,Double Deluxe,RO,2,0,0,United States,OTA,XML
7747,0,2019-01-29,1,2019-01-31,2,2018-09-12,139,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
7748,0,2019-01-21,1,2019-01-25,4,2018-09-17,126,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7750,0,2019-01-30,1,2019-01-31,1,2018-09-17,135,0,0.0,0.0,L-L,Double Standard City View,RO,2,1,0,Other,OTA,XML
7751,0,2019-01-27,1,2019-01-30,3,2018-09-18,131,0,0.0,0.0,L-W,Double Standard,RO,1,0,1,United Kingdom,GDS,GDS
7752,0,2019-01-24,1,2019-01-27,3,2018-09-19,127,0,0.0,0.0,W-L,Double Standard,RO,1,0,0,Other,OTA,XML
7753,0,2019-01-20,1,2019-01-22,2,2018-09-21,121,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,Other
7754,0,2019-01-20,1,2019-01-22,2,2018-09-21,121,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,Other
7755,0,2019-01-26,1,2019-01-27,1,2018-09-21,127,0,0.0,0.0,W-W,Double London Eye view,RO,2,0,0,Spain,Direct / Walk-in,WEB
7756,0,2019-01-30,1,2019-02-01,2,2018-09-23,129,0,0.0,0.0,L-L,Double Standard City View,RO,2,0,0,Spain,Direct / Walk-in,WEB
7757,0,2019-01-18,1,2019-01-20,2,2018-09-23,117,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,United States,OTA,XML
7758,0,2019-01-21,1,2019-01-25,4,2018-09-24,119,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7759,0,2019-01-21,1,2019-01-25,4,2018-09-24,119,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7760,0,2019-01-25,1,2019-01-26,1,2018-09-24,123,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7761,0,2019-01-25,1,2019-01-26,1,2018-09-24,123,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7762,0,2019-01-25,1,2019-01-28,3,2018-09-24,123,0,0.0,0.0,L-W-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7763,0,2019-01-15,1,2019-01-17,2,2018-09-24,113,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
7764,0,2019-01-25,1,2019-01-27,2,2018-09-26,121,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7765,0,2019-01-13,1,2019-01-28,15,2018-09-27,108,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,Other,OTA,XML
7766,0,2019-01-25,1,2019-01-27,2,2018-09-27,120,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
7767,0,2019-01-25,1,2019-01-28,3,2018-09-27,120,0,0.0,0.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7768,0,2019-01-17,1,2019-01-21,4,2018-09-27,112,0,0.0,0.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7769,0,2019-01-26,1,2019-01-28,2,2018-09-28,120,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7770,0,2019-01-26,1,2019-01-28,2,2018-09-28,120,0,0.0,0.0,L-W,Double Deluxe,BB,1,0,0,Other,Flash / Boxes,EMAIL
7771,0,2019-01-18,1,2019-01-20,2,2018-09-29,111,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7772,0,2019-01-26,1,2019-01-28,2,2018-10-01,117,0,0.0,0.0,L-W,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7773,0,2019-01-15,1,2019-01-18,3,2018-10-02,105,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
7774,0,2019-01-15,1,2019-01-18,3,2018-10-02,105,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,Other
7775,0,2019-01-27,1,2019-02-01,5,2018-10-03,116,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
7776,0,2019-01-27,1,2019-02-01,5,2018-10-03,116,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
7777,0,2019-01-24,1,2019-01-27,3,2018-10-05,111,0,0.0,0.0,W-L,Double London Eye view,RO,2,1,0,Spain,Direct / Walk-in,WEB
7778,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
7779,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,OTA,XML
7780,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,OTA,XML
7781,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,OTA,XML
7782,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,OTA,XML
7783,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,OTA,XML
7784,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,OTA,XML
7785,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
7786,0,2019-01-24,1,2019-01-25,1,2018-10-05,111,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
7787,0,2019-01-23,1,2019-01-26,3,2018-10-06,109,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
7788,0,2019-01-18,1,2019-01-20,2,2018-10-07,103,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7789,0,2019-01-18,1,2019-01-19,1,2018-10-08,102,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7790,0,2019-01-19,1,2019-01-20,1,2018-10-08,103,0,0.0,0.0,W-W,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,EMAIL
7791,0,2019-01-18,1,2019-01-20,2,2018-10-09,101,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,XML
7792,0,2019-01-19,1,2019-01-20,1,2018-10-11,100,0,0.0,0.0,W-W,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
7793,0,2019-01-22,1,2019-01-25,3,2018-10-11,103,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
7794,0,2019-01-26,1,2019-01-27,1,2018-10-12,106,0,0.0,0.0,W-W,Double Standard City View,RO,2,0,0,Other,OTA,XML
7796,0,2019-01-21,1,2019-01-23,2,2018-10-12,101,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
7797,0,2019-01-28,1,2019-01-30,2,2018-10-12,108,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
7798,0,2019-01-23,1,2019-01-27,4,2018-10-14,101,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7799,0,2019-01-23,1,2019-01-27,4,2018-10-14,101,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7800,0,2019-01-23,1,2019-01-26,3,2018-10-14,101,0,0.0,0.0,W-L,Triple Standard,BB,3,0,0,United Kingdom,TTOO,EMAIL
7801,0,2019-01-25,1,2019-01-27,2,2018-10-14,103,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,Other,OTA,XML
7802,0,2019-01-27,1,2019-02-01,5,2018-10-15,104,0,0.0,0.0,L-W,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,GDS
7803,0,2019-01-13,1,2019-01-18,5,2018-10-17,88,0,0.0,0.0,L-W,Double Standard,RO,1,0,0,United States,GDS,GDS
7804,0,2019-01-19,1,2019-01-20,1,2018-10-17,94,0,0.0,0.0,W-W,Double Standard,RO,2,0,0,United States,OTA,XML
7805,0,2019-01-17,1,2019-01-19,2,2018-10-18,91,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
7806,0,2019-01-17,1,2019-01-19,2,2018-10-18,91,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
7807,0,2019-01-18,1,2019-01-19,1,2018-10-18,92,0,0.0,0.0,W-L,Double London Eye view,RO,2,1,0,Spain,Direct / Walk-in,WEB
7808,0,2019-01-31,1,2019-02-01,1,2018-10-18,105,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
7809,0,2019-01-29,1,2019-01-31,2,2018-10-18,103,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
7810,0,2019-01-26,1,2019-01-28,2,2018-10-19,99,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
7811,0,2019-01-22,1,2019-01-25,3,2018-10-19,95,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
7812,0,2019-01-20,1,2019-01-24,4,2018-10-19,93,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,Other,OTA,XML
7813,0,2019-01-19,1,2019-01-20,1,2018-10-22,89,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7814,0,2019-01-19,1,2019-01-20,1,2018-10-22,89,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7815,0,2019-01-19,1,2019-01-20,1,2018-10-22,89,0,0.0,0.0,W-W,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
7816,0,2019-01-16,1,2019-01-17,1,2018-10-23,85,0,0.0,0.0,L-L,Double Standard,RO,1,1,1,Other,OTA,XML
7817,0,2019-01-29,1,2019-01-30,1,2018-10-23,98,0,0.0,0.0,L-L,Double Standard City View,BB,1,0,1,Other,OTA,XML
7818,0,2019-01-24,1,2019-01-28,4,2018-10-24,92,0,0.0,0.0,L-W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
7819,0,2019-01-24,1,2019-01-28,4,2018-10-24,92,0,0.0,0.0,L-W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
7820,0,2019-01-22,1,2019-01-23,1,2018-10-24,90,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Germany,GDS,XML
7821,0,2019-01-18,1,2019-01-21,3,2018-10-24,86,0,0.0,0.0,L-W-L,Double Standard,RO,2,1,0,Other,OTA,XML
7822,0,2019-01-25,1,2019-01-27,2,2018-10-25,92,0,0.0,0.0,W-L,Triple Standard,BB,3,0,0,United Kingdom,TTOO,EMAIL
7823,0,2019-01-25,1,2019-01-28,3,2018-10-25,92,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
7824,0,2019-01-21,1,2019-01-25,4,2018-10-25,88,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,United States,OTA,XML
7825,0,2019-01-25,1,2019-01-28,3,2018-10-26,91,0,0.0,0.0,L-W-L,Double Standard,BB,1,0,0,Other,TTOO,EMAIL
7826,0,2019-01-13,1,2019-01-20,7,2018-10-27,78,0,0.0,0.0,W-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7827,0,2019-01-25,1,2019-01-27,2,2018-10-27,90,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7828,0,2019-01-26,1,2019-01-27,1,2018-10-27,91,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
7829,0,2019-01-24,1,2019-01-27,3,2018-10-29,87,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
7830,0,2019-01-24,1,2019-01-27,3,2018-10-29,87,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
7831,0,2019-01-24,1,2019-01-27,3,2018-10-29,87,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
7832,0,2019-01-26,1,2019-01-27,1,2018-10-29,89,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
7833,0,2019-01-29,1,2019-01-30,1,2018-10-29,92,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United Kingdom,Corporate / Mice,EMAIL
7834,0,2019-01-29,1,2019-01-30,1,2018-10-29,92,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United Kingdom,Corporate / Mice,EMAIL
7835,0,2019-01-18,1,2019-01-21,3,2018-10-30,80,0,0.0,0.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7836,0,2019-01-25,1,2019-01-26,1,2018-10-30,87,0,0.0,0.0,W-L,Triple Standard,RO,3,0,0,Spain,Direct / Walk-in,WEB
7837,0,2019-01-18,1,2019-01-25,7,2018-10-31,79,0,0.0,0.0,L-W-L,Double Standard,RO,1,1,0,United States,OTA,XML
7838,0,2019-01-18,1,2019-01-20,2,2018-11-01,78,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7839,0,2019-01-25,1,2019-01-27,2,2018-11-01,85,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7840,0,2019-01-25,1,2019-01-27,2,2018-11-01,85,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7841,0,2019-01-25,1,2019-01-27,2,2018-11-01,85,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7842,0,2019-01-25,1,2019-01-27,2,2018-11-01,85,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7843,0,2019-01-25,1,2019-01-27,2,2018-11-01,85,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7844,0,2019-01-25,1,2019-01-27,2,2018-11-01,85,0,0.0,0.0,W-L,Double Deluxe,BB,1,0,0,Other,Flash / Boxes,EMAIL
7845,0,2019-01-21,1,2019-01-24,3,2018-11-01,81,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
7846,0,2019-01-29,1,2019-01-30,1,2018-11-01,89,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
7847,0,2019-01-14,1,2019-01-18,4,2018-11-02,73,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7848,0,2019-01-25,1,2019-01-26,1,2018-11-02,84,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,Other,OTA,XML
7849,0,2019-01-24,1,2019-01-28,4,2018-11-02,83,0,0.0,0.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7850,0,2019-01-18,1,2019-01-20,2,2018-11-02,77,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
7851,0,2019-01-14,1,2019-01-18,4,2018-11-02,73,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,Germany,Corporate / Mice,EMAIL
7852,0,2019-01-21,1,2019-01-25,4,2018-11-02,80,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,Germany,Corporate / Mice,EMAIL
