Numero Reserva,Cliente Comercial,Fecha llegada,Fecha de salida,Tipo de habitación,Estado,Identificador régimen alimenticio,Tarifa,Fecha de Creación,Nº de pax del tipo 1 alojados,Fecha de cancelación,VIP,Identificador segmento de mercado,Identificador procedencia de negocio,País,Identificador de canal
4449339,TUI DEUTSCHLAND,13/6/2019,17/6/2019,DBLSTD,Confirmada,BB,X_DESTIMO,10/10/2018,2,,,TTOO,GER,DE,XML
4449340,TUI DEUTSCHLAND,13/6/2019,17/6/2019,DBLSTD,Confirmada,BB,X_DESTIMO,10/10/2018,2,,,TTOO,GER,DE,XML
4451824,HOTELBEDS SWITZERLAND AG,12/6/2019,18/6/2019,DBLSTD,Confirmada,BB,F_W18_S19,11/10/2018,2,,,TTOO,NO,CH,EMAIL
4451827,HOTELBEDS SWITZERLAND AG,13/6/2019,18/6/2019,DBLDLX,Confirmada,BB,F_W18_S19,11/10/2018,2,,,TTOO,NO,CH,EMAIL
4455834,D-FINE,26/6/2019,28/6/2019,DBLSTD,Confirmada,RO,C_150/170R,12/10/2018,1,,5,CORP,EMP,GB,EMAIL
4463229,SUNHOTELS,20/6/2019,24/6/2019,DBLSTD,Confirmada,BB,B_BAR,15/10/2018,2,,,ONL,ONL,GB,EMAIL
4489799,BOOKING.COM,29/6/2019,30/6/2019,TPLSTD,Confirmada,RO,X_BAR,21/10/2018,3,,,ONL,ONL,,XML
4489800,BOOKING.COM,29/6/2019,30/6/2019,DBLSTD,Confirmada,RO,X_BAR,21/10/2018,2,,,ONL,ONL,,XML
4498593,BOOKING.COM,29/6/2019,30/6/2019,DBLSTD,Confirmada,RO,X_BAR,23/10/2018,2,,,ONL,ONL,,XML
4500394,SUNHOTELS,13/6/2019,16/6/2019,DBLSTD,Confirmada,RO,X_BAR_NR,24/10/2018,2,,,ONL,ONL,LI,XML
4512692,BOOKING.COM,13/6/2019,16/6/2019,TPLSTD,Confirmada,RO,X_BAR,27/10/2018,3,,,ONL,ONL,,XML
4513164,EXPEDIA,20/6/2019,23/6/2019,DBLSTD,Confirmada,RO,X_BAR,27/10/2018,2,,,ONL,ONL,US,XML
4520984,DE JONG INTRA,29/6/2019,30/6/2019,DBLSTD,Confirmada,BB,F_W18_S19,30/10/2018,2,,,TTOO,HOL,NL,EMAIL
4523216,BOOKING.COM,29/6/2019,1/7/2019,DBLSTDST,Confirmada,RO,X_BAR,30/10/2018,2,,,ONL,ONL,,XML
4525955,TRANSAT TOURS CANADA,8/6/2019,17/6/2019,DBLSTD,Confirmada,BB,F_W18_S19,31/10/2018,2,,,TTOO,CAN,CA,EMAIL
4525956,TRANSAT TOURS CANADA,8/6/2019,17/6/2019,DBLSTD,Confirmada,BB,F_W18_S19,31/10/2018,2,,,TTOO,CAN,CA,EMAIL
4529008,TRANSAT TOURS CANADA,8/6/2019,17/6/2019,DBLSTD,Confirmada,BB,F_W18_S19,1/11/2018,2,,,TTOO,CAN,CA,EMAIL
4529203,DER TOURISTIK DEUTSCHLAND,27/6/2019,1/7/2019,DBLSTD,Confirmada,BB,F_W18_S19,1/11/2018,2,,,TTOO,GER,DE,EMAIL
4529245,DER TOURISTIK DEUTSCHLAND,27/6/2019,1/7/2019,DBLSTD,Confirmada,BB,F_W18_S19,1/11/2018,1,,,TTOO,GER,DE,EMAIL
4554953,EUROPE EXPRESS,13/6/2019,16/6/2019,DBLSTD__2,Confirmada,BB,F_W18_S19,9/11/2018,2,,,TTOO,USA,US,EMAIL
4554954,EUROPE EXPRESS,13/6/2019,16/6/2019,DBLSTD__2,Confirmada,BB,F_W18_S19,9/11/2018,2,,,TTOO,USA,US,EMAIL
4554955,EUROPE EXPRESS,13/6/2019,16/6/2019,DBLSTD__2,Confirmada,BB,F_W18_S19,9/11/2018,2,,,TTOO,USA,US,EMAIL
4564118,RED LETTER DAYS,29/6/2019,30/6/2019,DBLSTD,Confirmada,BB,BFL_RED,12/11/2018,2,,,ONL,ONL,GB,EMAIL
4570865,FTI TOURISTIK,15/6/2019,16/6/2019,DBLSTD,Confirmada,BB,F_W18_S19,14/11/2018,2,,,TTOO,GER,DE,EMAIL
4572645,OSIRIS EDUCATIONAL WOODHALL,18/6/2019,19/6/2019,DBLSTD,Confirmada,BB,C_155/175,14/11/2018,1,,5,CORP,EMP,GB,EMAIL
4578890,TUI NEDERLAND N.V.,12/6/2019,17/6/2019,DBLSTDST,Confirmada,BB,F_W18_S19,16/11/2018,2,,,TTOO,HOL,NL,EMAIL
4583464,BOOKING.COM,29/6/2019,30/6/2019,TPLSTD,Confirmada,RO,X_BAR_NR,18/11/2018,2,,,ONL,ONL,,XML
4585780,SUNHOTELS,12/6/2019,16/6/2019,DBLSTD,Confirmada,BB,F_W18_S19,19/11/2018,2,,,TTOO,NO,AE,EMAIL
